INSERT INTO fa22_sg_customer (customer_id, email, password, first_name, last_name, segment, security_answer, security_question_id) VALUES 
('SB-2018564', 'sb13674@nyu.edu', '1234qwer', 'Sarah', 'Brown', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DA-345033', 'da49553@nyu.edu', '1234qwer', 'Dianna', 'Arnett', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JL-1523545', 'jl15088@nyu.edu', '1234qwer', 'Janet', 'Lee', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TG-2164018', 'tg772@nyu.edu', '1234qwer', 'Trudy', 'Glocke', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MY-8295134', 'my41346@nyu.edu', '1234qwer', 'Muhammed', 'Yedwab', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KF-1628527', 'kf28549@nyu.edu', '1234qwer', 'Karen', 'Ferguson', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GM-1445558', 'gm26131@nyu.edu', '1234qwer', 'Gary', 'Mitchum', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DW-1348045', 'dw15501@nyu.edu', '1234qwer', 'Dianna', 'Wilson', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AC-106151406', 'ac33250@nyu.edu', '1234qwer', 'Ann', 'Chong', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-12910139', 'db11162@nyu.edu', '1234qwer', 'Daniel', 'Byrd', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NG-8430137', 'ng46760@nyu.edu', '1234qwer', 'Nathan', 'Gelder', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RA-9285117', 'ra43514@nyu.edu', '1234qwer', 'Ralph', 'Arnett', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CT-11995139', 'ct14519@nyu.edu', '1234qwer', 'Carol', 'Triggs', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JA-15970125', 'ja11810@nyu.edu', '1234qwer', 'Joseph', 'Airdo', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RA-1991545', 'ra12698@nyu.edu', '1234qwer', 'Russell', 'Applegate', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EH-4005111', 'eh49650@nyu.edu', '1234qwer', 'Erica', 'Hernandez', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ML-1804045', 'ml19657@nyu.edu', '1234qwer', 'Michelle', 'Lonsdale', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BC-1112548', 'bc17617@nyu.edu', '1234qwer', 'Becky', 'Castell', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SR-207407', 'sr23763@nyu.edu', '1234qwer', 'Steven', 'Roelle', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DN-1369018', 'dn293@nyu.edu', '1234qwer', 'Duane', 'Noonan', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-1013558', 'as29524@nyu.edu', '1234qwer', 'Adrian', 'Shami', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-1943582', 'rb8118@nyu.edu', '1234qwer', 'Richard', 'Bierner', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AC-106151404', 'ac37324@nyu.edu', '1234qwer', 'Ann', 'Chong', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NM-184457', 'nm28669@nyu.edu', '1234qwer', 'Nathan', 'Mautz', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MC-181305', 'mc5805@nyu.edu', '1234qwer', 'Mike', 'Caudle', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JH-1618058', 'jh26284@nyu.edu', '1234qwer', 'Justin', 'Hirsh', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LD-170055', 'ld1306@nyu.edu', '1234qwer', 'Lisa', 'DeCherney', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KN-1645058', 'kn28638@nyu.edu', '1234qwer', 'Kean', 'Nguyen', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MM-1828048', 'mm14005@nyu.edu', '1234qwer', 'Muhammed', 'MacIntyre', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KH-1633027', 'kh24095@nyu.edu', '1234qwer', 'Katharine', 'Harms', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TB-2117531', 'tb180@nyu.edu', '1234qwer', 'Thomas', 'Boland', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DK-1289582', 'dk4344@nyu.edu', '1234qwer', 'Dana', 'Kaydos', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('XP-2186534', 'xp15577@nyu.edu', '1234qwer', 'Xylona', 'Preis', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AO-108107', 'ao25068@nyu.edu', '1234qwer', 'Anthony', 'O\'Donnell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-1068094', 'sc42021@nyu.edu', '1234qwer', 'Steve', 'Carroll', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TS-2143051', 'ts9108@nyu.edu', '1234qwer', 'Tom', 'Stivers', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RD-1966048', 'rd15366@nyu.edu', '1234qwer', 'Robert', 'Dilbeck', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-1340511', 'db27730@nyu.edu', '1234qwer', 'Denny', 'Blanton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LC-1693045', 'lc17976@nyu.edu', '1234qwer', 'Linda', 'Cazamias', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CK-12205139', 'ck10867@nyu.edu', '1234qwer', 'Chloris', 'Kastensmidt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DM-1295548', 'dm17407@nyu.edu', '1234qwer', 'Dario', 'Medina', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RM-1937545', 'rm16325@nyu.edu', '1234qwer', 'Raymond', 'Messe', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RL-9615110', 'rl41905@nyu.edu', '1234qwer', 'Rob', 'Lucas', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GG-1465027', 'gg26455@nyu.edu', '1234qwer', 'Greg', 'Guthrie', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KB-1624039', 'kb9846@nyu.edu', '1234qwer', 'Karen', 'Bern', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CS-1240045', 'cs16905@nyu.edu', '1234qwer', 'Christopher', 'Schild', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NP-1867082', 'np6205@nyu.edu', '1234qwer', 'Nora', 'Paige', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JH-1618048', 'jh17794@nyu.edu', '1234qwer', 'Justin', 'Hirsh', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TB-2140066', 'tb22366@nyu.edu', '1234qwer', 'Tom', 'Boeckenhauer', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MD-1786058', 'md20346@nyu.edu', '1234qwer', 'Michael', 'Dominguez', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MA-7560134', 'ma47652@nyu.edu', '1234qwer', 'Matt', 'Abelman', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HG-4845137', 'hg50524@nyu.edu', '1234qwer', 'Harry', 'Greene', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MG-1768045', 'mg14169@nyu.edu', '1234qwer', 'Maureen', 'Gastineau', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-126858', 'cc14025@nyu.edu', '1234qwer', 'Craig', 'Carroll', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CP-1208539', 'cp6023@nyu.edu', '1234qwer', 'Cathy', 'Prescott', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BV-1124599', 'bv28577@nyu.edu', '1234qwer', 'Benjamin', 'Venier', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PB-8805103', 'pb45911@nyu.edu', '1234qwer', 'Patrick', 'Bzostek', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AR-10345144', 'ar28157@nyu.edu', '1234qwer', 'Alex', 'Russell', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AC-106151402', 'ac40826@nyu.edu', '1234qwer', 'Ann', 'Chong', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DP-1300048', 'dp13725@nyu.edu', '1234qwer', 'Darren', 'Powers', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PB-1880558', 'pb29545@nyu.edu', '1234qwer', 'Patrick', 'Bzostek', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EB-14110139', 'eb16854@nyu.edu', '1234qwer', 'Eugene', 'Barchas', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KD-1627093', 'kd7939@nyu.edu', '1234qwer', 'Karen', 'Daniels', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MV-181907', 'mv27280@nyu.edu', '1234qwer', 'Mike', 'Vittorini', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LS-1724518', 'ls10232@nyu.edu', '1234qwer', 'Lynn', 'Smith', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('FH-14365102', 'fh21876@nyu.edu', '1234qwer', 'Fred', 'Hopkins', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DL-1333031', 'dl4025@nyu.edu', '1234qwer', 'Denise', 'Leinenbach', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AW-1084031', 'aw6470@nyu.edu', '1234qwer', 'Anthony', 'Witt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BF-1121558', 'bf24938@nyu.edu', '1234qwer', 'Benjamin', 'Farhat', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CR-1273045', 'cr15808@nyu.edu', '1234qwer', 'Craig', 'Reiter', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NS-18505139', 'ns20118@nyu.edu', '1234qwer', 'Neola', 'Schneider', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-106301404', 'as39387@nyu.edu', '1234qwer', 'Ann', 'Steele', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SS-2014045', 'ss14676@nyu.edu', '1234qwer', 'Saphhira', 'Shifley', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BT-11440102', 'bt29827@nyu.edu', '1234qwer', 'Bobby', 'Trafton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AP-1091558', 'ap24343@nyu.edu', '1234qwer', 'Arthur', 'Prichep', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MP-1796518', 'mp7698@nyu.edu', '1234qwer', 'Michael', 'Paige', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TT-2107036', 'tt9226@nyu.edu', '1234qwer', 'Ted', 'Trevino', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JC-538560', 'jc47096@nyu.edu', '1234qwer', 'Jenna', 'Caffey', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-106301402', 'as32283@nyu.edu', '1234qwer', 'Ann', 'Steele', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HR-4770110', 'hr48319@nyu.edu', '1234qwer', 'Hallie', 'Redmond', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-3615146', 'db42448@nyu.edu', '1234qwer', 'Doug', 'Bickford', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TB-216258', 'tb17041@nyu.edu', '1234qwer', 'Trudy', 'Brown', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RF-1984055', 'rf6569@nyu.edu', '1234qwer', 'Roy', 'Französisch', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ME-1801082', 'me1724@nyu.edu', '1234qwer', 'Michelle', 'Ellison', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MS-177707', 'ms28363@nyu.edu', '1234qwer', 'Maxwell', 'Schwartz', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BM-1178592', 'bm30706@nyu.edu', '1234qwer', 'Bryan', 'Mills', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AA-1064558', 'aa29309@nyu.edu', '1234qwer', 'Anna', 'Andreadi', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HL-1504039', 'hl7112@nyu.edu', '1234qwer', 'Hunter', 'Lopez', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JK-6120103', 'jk44721@nyu.edu', '1234qwer', 'Julie', 'Kriz', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SS-20590139', 'ss14040@nyu.edu', '1234qwer', 'Sonia', 'Sunley', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KB-1658558', 'kb27451@nyu.edu', '1234qwer', 'Ken', 'Black', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SB-20185118', 'sb21970@nyu.edu', '1234qwer', 'Sarah', 'Brown', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-106301408', 'as37761@nyu.edu', '1234qwer', 'Ann', 'Steele', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SC-2038027', 'sc20715@nyu.edu', '1234qwer', 'Shahid', 'Collister', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('EG-139007', 'eg20527@nyu.edu', '1234qwer', 'Emily', 'Grady', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SW-2045592', 'sw31134@nyu.edu', '1234qwer', 'Shaun', 'Weien', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SD-20485139', 'sd20166@nyu.edu', '1234qwer', 'Shirley', 'Daniels', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MJ-1774058', 'mj28385@nyu.edu', '1234qwer', 'Max', 'Jones', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TB-2119045', 'tb16056@nyu.edu', '1234qwer', 'Thomas', 'Brumley', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GH-442586', 'gh42974@nyu.edu', '1234qwer', 'Gary', 'Hwang', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MO-1780027', 'mo28271@nyu.edu', '1234qwer', 'Meg', 'O\'Connel', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-106301406', 'as33707@nyu.edu', '1234qwer', 'Ann', 'Steele', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MM-1805582', 'mm439@nyu.edu', '1234qwer', 'Michelle', 'Moray', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JH-1618051', 'jh9575@nyu.edu', '1234qwer', 'Justin', 'Hirsh', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TH-2110048', 'th13345@nyu.edu', '1234qwer', 'Thea', 'Hendricks', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AG-1039045', 'ag11960@nyu.edu', '1234qwer', 'Allen', 'Goldenen', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AA-1048045', 'aa11169@nyu.edu', '1234qwer', 'Andrew', 'Allen', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MG-18205120', 'mg16716@nyu.edu', '1234qwer', 'Mitch', 'Gastineau', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SB-2018593', 'sb4375@nyu.edu', '1234qwer', 'Sarah', 'Brown', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AG-10675139', 'ag19849@nyu.edu', '1234qwer', 'Anna', 'Gayman', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MY-1829548', 'my11939@nyu.edu', '1234qwer', 'Muhammed', 'Yedwab', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GB-4575117', 'gb45212@nyu.edu', '1234qwer', 'Giulietta', 'Baptist', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PA-1906048', 'pa18178@nyu.edu', '1234qwer', 'Pete', 'Armstrong', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CA-2775117', 'ca49021@nyu.edu', '1234qwer', 'Cynthia', 'Arntzen', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KE-1642091', 'ke14599@nyu.edu', '1234qwer', 'Katrina', 'Edelman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CV-1229536', 'cv395@nyu.edu', '1234qwer', 'Christina', 'VanderZanden', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PG-18895139', 'pg14023@nyu.edu', '1234qwer', 'Paul', 'Gonzalez', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DV-1346558', 'dv22535@nyu.edu', '1234qwer', 'Dianna', 'Vittorini', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SP-2054545', 'sp19439@nyu.edu', '1234qwer', 'Sibella', 'Parks', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('HJ-148757', 'hj22914@nyu.edu', '1234qwer', 'Heather', 'Jas', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('PO-918095', 'po44856@nyu.edu', '1234qwer', 'Philisse', 'Overcash', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CK-122057', 'ck31230@nyu.edu', '1234qwer', 'Chloris', 'Kastensmidt', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JM-152657', 'jm23999@nyu.edu', '1234qwer', 'Janet', 'Molinari', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AB-1001564', 'ab19048@nyu.edu', '1234qwer', 'Aaron', 'Bergman', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-1210064', 'cc10851@nyu.edu', '1234qwer', 'Chad', 'Cunningham', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('NC-1853582', 'nc5311@nyu.edu', '1234qwer', 'Nick', 'Crebassa', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('ME-173207', 'me30161@nyu.edu', '1234qwer', 'Maria', 'Etezadi', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('GZ-447033', 'gz47465@nyu.edu', '1234qwer', 'Gary', 'Zandusky', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BF-1117048', 'bf11322@nyu.edu', '1234qwer', 'Ben', 'Ferrer', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MC-1763539', 'mc9885@nyu.edu', '1234qwer', 'Matthew', 'Clasen', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('CC-126857', 'cc21772@nyu.edu', '1234qwer', 'Craig', 'Carroll', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JE-15745120', 'je14160@nyu.edu', '1234qwer', 'Joel', 'Eaton', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JK-5730146', 'jk47247@nyu.edu', '1234qwer', 'Joe', 'Kamberova', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AR-1057055', 'ar8876@nyu.edu', '1234qwer', 'Anemone', 'Ratner', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AJ-1094548', 'aj13196@nyu.edu', '1234qwer', 'Ashley', 'Jarboe', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JJ-157607', 'jj21563@nyu.edu', '1234qwer', 'Joel', 'Jenkins', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TS-215057', 'ts30376@nyu.edu', '1234qwer', 'Tony', 'Sayre', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DM-1295518', 'dm9031@nyu.edu', '1234qwer', 'Dario', 'Medina', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BF-1108034', 'bf11798@nyu.edu', '1234qwer', 'Bart', 'Folk', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('TC-2098055', 'tc1990@nyu.edu', '1234qwer', 'Tamara', 'Chand', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RB-195707', 'rb24335@nyu.edu', '1234qwer', 'Rob', 'Beeghly', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-1321018', 'db1601@nyu.edu', '1234qwer', 'Dean', 'Braden', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RR-1931558', 'rr25048@nyu.edu', '1234qwer', 'Ralph', 'Ritter', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JM-152507', 'jm25393@nyu.edu', '1234qwer', 'Janet', 'Martin', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AB-1025531', 'ab3919@nyu.edu', '1234qwer', 'Alejandro', 'Ballentine', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('KB-1660051', 'kb7040@nyu.edu', '1234qwer', 'Ken', 'Brennan', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('Co-1264066', 'c28712@nyu.edu', '1234qwer', 'Corey-Lock', '', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JW-1522045', 'jw10569@nyu.edu', '1234qwer', 'Jane', 'Waco', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BM-1165045', 'bm18198@nyu.edu', '1234qwer', 'Brian', 'Moss', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SW-2075528', 'sw5670@nyu.edu', '1234qwer', 'Steven', 'Ward', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AM-36084', 'am45566@nyu.edu', '1234qwer', 'Alice', 'McCarthy', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JK-15730102', 'jk24389@nyu.edu', '1234qwer', 'Joe', 'Kamberova', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('JJ-1576027', 'jj20482@nyu.edu', '1234qwer', 'Joel', 'Jenkins', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AS-1028545', 'as14425@nyu.edu', '1234qwer', 'Alejandro', 'Savely', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DP-1310582', 'dp4062@nyu.edu', '1234qwer', 'Dave', 'Poirier', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('AA-106451404', 'aa35750@nyu.edu', '1234qwer', 'Anna', 'Andreadi', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BW-112005', 'bw6755@nyu.edu', '1234qwer', 'Ben', 'Wallace', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-1361548', 'db19788@nyu.edu', '1234qwer', 'Doug', 'Bickford', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('MG-176808', 'mg15607@nyu.edu', '1234qwer', 'Maureen', 'Gastineau', 'Home Office', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('BS-1166558', 'bs21408@nyu.edu', '1234qwer', 'Brian', 'Stugart', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('DB-136607', 'db29065@nyu.edu', '1234qwer', 'Duane', 'Benoit', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('LC-1687058', 'lc23440@nyu.edu', '1234qwer', 'Lena', 'Cacioppo', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RA-1988545', 'ra14165@nyu.edu', '1234qwer', 'Ruben', 'Ausman', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('RD-197207', 'rd20653@nyu.edu', '1234qwer', 'Roger', 'Demir', 'Consumer', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
('SM-2095018', 'sm2725@nyu.edu', '1234qwer', 'Suzanne', 'McNair', 'Corporate', 'New York', '2ea128a1-5990-4666-90cf-9a4e266136c0'), 
